City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
126,puerto natales,-51.7236,-72.4875,6.14,80,100,3.11,CL,1694462728
127,mitsamiouli,-11.3847,43.2844,24.71,81,17,5.26,KM,1694462938
128,prado,-17.3411,-39.2208,24.02,74,0,2.88,BR,1694462887
129,punta arenas,-53.15,-70.9167,4.06,87,75,2.57,CL,1694462939
130,guerrero negro,27.9769,-114.0611,28.12,57,48,4.68,MX,1694462939
131,nar'yan-mar,67.6713,53.087,10.07,90,49,2.27,RU,1694462939
132,pariaman,-0.619,100.12,25.03,90,91,3.1,ID,1694462939
133,nemuro,43.3236,145.575,18.6,99,100,5.71,JP,1694462939
134,businga,3.3333,20.8833,22.21,98,100,0.78,CD,1694462940
135,nogliki,51.8333,143.1667,12.61,93,100,4.58,RU,1694462940
136,kalmunai,7.4167,81.8167,26.02,80,100,2.62,LK,1694462940
137,lensk,60.7253,114.9278,7.58,83,100,4.19,RU,1694462940
138,klyuchi,52.2667,79.1667,13.04,81,100,7.63,RU,1694462941
139,tha kham,9.1107,99.2321,27.89,83,100,2.98,TH,1694462941
140,avarua,-21.2078,-159.775,22.03,60,100,2.57,CK,1694462941
141,tofol,5.3248,163.0078,27.64,74,93,3.08,FM,1694462941
142,acarau,-2.8856,-40.12,27.14,73,0,9.64,BR,1694462941
143,kapa'a,22.0752,-159.319,27.99,76,20,6.17,US,1694462942
144,lang son,21.8333,106.7333,23.92,98,99,0.43,VN,1694462943
145,bontang,0.1333,117.5,24.84,90,100,3.2,ID,1694462943
146,east london,-33.0153,27.9116,12.91,62,81,10.8,ZA,1694462682
147,fisterra,42.9049,-9.2629,20.01,91,9,3.17,ES,1694462944
148,quellon,-43.1167,-73.6167,10.09,66,63,4.09,CL,1694462944
149,cidreira,-30.1811,-50.2056,21.31,79,10,6.02,BR,1694462944
150,vernon,50.2581,-119.2691,27.09,27,100,1.07,CA,1694462821
151,launceston,-41.45,147.1667,9.8,87,100,4.63,AU,1694462945
152,astrakhan,46.3497,48.0408,14.95,76,0,3.13,RU,1694462945
153,shibetsu,43.659,145.132,19.82,99,100,4.04,JP,1694462945
154,thompson,55.7435,-97.8558,17.22,35,63,3.21,CA,1694462946
